pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
329.204,10H 6M 39.4789999999994S,13.7023,4.564298,2.2665,0.1717,1.8392348,13.681577,13.6536,38.6349,29.0742,3.3808,146.722,0,36399.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
328.99,10H 6M 40.4789999999994S,13.7018,4.564244,2.2679,0.1553,1.8396418,13.681577,13.6532,38.6349,29.0743,3.3839,146.857,0,36400.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
328.453,10H 6M 41.4789999999994S,13.7027,4.564342,2.2684,0.149,1.839133,13.681577,13.6541,38.6353,29.0744,3.3822,146.779,0,36401.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
327.743,10H 6M 42.4789999999994S,13.7037,4.564393,2.268,0.1452,1.8394383,13.681577,13.6552,38.6351,29.074,3.378,146.599,0,36402.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
327.264,10H 6M 43.4789999999994S,13.7032,4.564331,2.2671,0.1377,1.8393874,13.682944,13.6549,38.6351,29.0741,3.3774,146.572,0,36403.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
326.528,10H 6M 44.4789999999994S,13.7063,4.564553,2.2674,0.1401,1.8391839,13.682944,13.658,38.6345,29.073,3.3804,146.704,0,36404.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
325.801,10H 6M 45.4789999999994S,13.7057,4.564441,2.2681,0.1422,1.8392348,13.682944,13.6575,38.6343,29.0729,3.382,146.771,0,36405.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
325.588,10H 6M 46.4789999999994S,13.7062,4.564491,2.2685,0.1472,1.8391839,13.681577,13.6581,38.6344,29.0729,3.3814,146.747,0,36406.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
325.169,10H 6M 47.4789999999994S,13.7055,4.564389,2.2688,0.1383,1.8392857,13.680893,13.6574,38.6344,29.073,3.381,146.73,0,36407.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
324.248,10H 6M 48.4789999999994S,13.7056,4.564321,2.2687,0.1364,1.8391839,13.683628,13.6577,38.634,29.0726,3.3805,146.709,0,36408.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
323.587,10H 6M 49.4789999999994S,13.705,4.564235,2.2688,0.1342,1.8389804,13.682944,13.6572,38.6341,29.0728,3.3807,146.716,0,36409.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
323.358,10H 6M 50.4789999999994S,13.7052,4.564244,2.2687,0.1452,1.8388278,13.683628,13.6574,38.6341,29.0728,3.3792,146.652,0,36410.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
322.981,10H 6M 51.4789999999994S,13.7049,4.5642,2.2685,0.1461,1.8390822,13.685679,13.6571,38.6341,29.0728,3.3795,146.664,0,36411.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
322.173,10H 6M 52.4789999999994S,13.706,4.564263,2.2688,0.1556,1.8390822,13.683628,13.6584,38.634,29.0724,3.3814,146.747,0,36412.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
321.293,10H 6M 53.4789999999994S,13.7066,4.564294,2.2693,0.1654,1.8385734,13.684995,13.6591,38.634,29.0724,3.3804,146.705,0,36413.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
320.979,10H 6M 54.4789999999994S,13.7058,4.564192,2.2692,0.166,1.8386752,13.688413,13.6584,38.634,29.0725,3.381,146.729,0,36414.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
320.738,10H 6M 55.4789999999994S,13.7057,4.56417,2.2699,0.1618,1.8388787,13.684995,13.6583,38.6341,29.0726,3.3837,146.847,0,36415.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
319.823,10H 6M 56.4789999999994S,13.7091,4.564509,2.2702,0.1612,1.8387769,13.685679,13.6619,38.6342,29.0719,3.382,146.772,0,36416.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
319.074,10H 6M 57.4789999999994S,13.7087,4.564407,2.2702,0.1783,1.8386752,13.689781,13.6616,38.634,29.0718,3.3804,146.704,0,36417.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
318.741,10H 6M 58.4789999999994S,13.7085,4.564381,2.27,0.1706,1.8389804,13.694566,13.6614,38.6341,29.0719,3.3815,146.75,0,36418.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
318.434,10H 6M 59.4789999999994S,13.7081,4.564322,2.2705,0.1635,1.8384208,13.691832,13.6611,38.6341,29.072,3.3831,146.819,0,36419.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
317.791,10H 7M 0.47899999999936S,13.7087,4.564342,2.2709,0.1604,1.8382682,13.689097,13.6617,38.634,29.0717,3.3817,146.759,0,36420.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
316.924,10H 7M 1.47899999999936S,13.7085,4.564288,2.2702,0.1623,1.8387769,13.689097,13.6617,38.634,29.0718,3.3789,146.638,0,36421.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
316.273,10H 7M 2.47899999999936S,13.7096,4.56437,2.2702,0.1656,1.8386243,13.691148,13.6628,38.634,29.0715,3.3796,146.669,0,36422.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
316.158,10H 7M 3.47899999999936S,13.7085,4.564263,2.2699,0.1704,1.8384208,13.692515,13.6618,38.6341,29.0719,3.3796,146.671,0,36423.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
